state,IN_COUNT_18_24,OUT_COUNT_18_24,POP_AGE_18_24,NET_COUNT_18_24,IN_RATE_18_24,OUT_RATE_18_24,NET_RATE_18_24,IN_COUNT_25_34,OUT_COUNT_25_34,POP_AGE_25_34,NET_COUNT_25_34,IN_RATE_25_34,OUT_RATE_25_34,NET_RATE_25_34,IN_COUNT_35_54,OUT_COUNT_35_54,POP_AGE_35_54,NET_COUNT_35_54,IN_RATE_35_54,OUT_RATE_35_54,NET_RATE_35_54,IN_COUNT_55_64,OUT_COUNT_55_64,POP_AGE_55_64,NET_COUNT_55_64,IN_RATE_55_64,OUT_RATE_55_64,NET_RATE_55_64,IN_COUNT_65_PLUS,OUT_COUNT_65_PLUS,POP_AGE_65_PLUS,NET_COUNT_65_PLUS,IN_RATE_65_PLUS,OUT_RATE_65_PLUS,NET_RATE_65_PLUS,state_name,POP,MED_RENT,MED_HOMEVAL,COST_BURDEN_ALL,VACANCY_RATE,TRANSIT_SHARE,BA_PLUS,LAND_AREA,POP_DENS,GDP,RPP,REAL_PCPI,UNEMP,PRIV_EMP,PRIV_ESTAB,PRIV_AVG_PAY,PERMITS,ELEC_PRICE_TOT,COMMUTE_MED,UNINSURED,CRIME_VIOLENT_RATE,NRI_RISK_INDEX,abbrev,IN_SHARE_18_24,OUT_SHARE_18_24,IN_SHARE_25_34,OUT_SHARE_25_34,IN_SHARE_35_54,OUT_SHARE_35_54,IN_SHARE_55_64,OUT_SHARE_55_64,IN_SHARE_65_PLUS,OUT_SHARE_65_PLUS,IN_COUNT_ALL_AGES,OUT_COUNT_ALL_AGES,IN_SHARE_ALL_AGES,OUT_SHARE_ALL_AGES,IN_SHARE_PCT_18_24,IN_SHARE_PCT_25_34,IN_SHARE_PCT_35_54,IN_SHARE_PCT_55_64,IN_SHARE_PCT_65_PLUS,OUT_SHARE_PCT_18_24,OUT_SHARE_PCT_25_34,OUT_SHARE_PCT_35_54,OUT_SHARE_PCT_55_64,OUT_SHARE_PCT_65_PLUS,IN_SHARE_PCT_ALL_AGES,OUT_SHARE_PCT_ALL_AGES,REL_IN_18_24,REL_OUT_18_24,DIFF_IN_18_24,DIFF_OUT_18_24,SHARE_GAP_18_24,REL_IN_25_34,REL_OUT_25_34,DIFF_IN_25_34,DIFF_OUT_25_34,SHARE_GAP_25_34,REL_IN_35_54,REL_OUT_35_54,DIFF_IN_35_54,DIFF_OUT_35_54,SHARE_GAP_35_54,REL_IN_55_64,REL_OUT_55_64,DIFF_IN_55_64,DIFF_OUT_55_64,SHARE_GAP_55_64,REL_IN_65_PLUS,REL_OUT_65_PLUS,DIFF_IN_65_PLUS,DIFF_OUT_65_PLUS,SHARE_GAP_65_PLUS
31,12995,11401,199010,1594,65.29822621978795,57.2885784633938,8.00964775639415,9497,11790,261403,-2293,36.33087608022861,45.10277234767772,-8.771896267449112,10484,11122,488134,-638,21.47770898974462,22.784727144595543,-1.307018154850922,2805,4041,229218,-1236,12.2372588540167,17.629505536214435,-5.392246682197733,4253,4447,348052,-194,12.219438474710676,12.776826451219932,-0.5573879765092572,Nebraska,2005466,1102,263100,27.77775080945424,3.711922956139433,0.4669316280066324,35.358872842847525,76824.17,26.104623063288543,148102.8,90.103,65297,2.8,853147,73388,60997.53985303822,10479,9.07,18.066905484940506,7.1,220.5,70.12,NE,0.0081388241011907,0.0070837423732183,0.0054385391248974,0.0067625429685326,0.0070990851903765,0.0075479022369533,0.0052761068538603,0.0076087652373008,0.0066226609300377,0.0069426555696583,40034,42801,0.0066795138106798,0.0071358310381391,0.813882410119073,0.5438539124897422,0.7099085190376555,0.5276106853860305,0.662266093003773,0.7083742373218347,0.6762542968532667,0.7547902236953367,0.7608765237300837,0.6942655569658394,0.6679513810679814,0.7135831038139125,1.2184755255955342,0.9927004066320516,0.0014593102905108993,-5.2088664920800325e-05,0.0010550817279723996,0.8142118242501094,0.9476882135225211,-0.0012409746857824002,-0.00037328806960649965,-0.0013240038436352006,1.0628146586097107,1.0577467707141313,0.00041957137969669996,0.0004120711988142003,-0.00044881704657680037,0.789893846079694,1.0662759805597966,-0.0014034069568194998,0.00047293419916169966,-0.0023326583834404994,0.9914884702309922,0.9729288057062551,-5.685288064209964e-05,-0.00019317546848079958,-0.00031999463962060007
32,14404,15770,262085,-1366,54.959268939466206,60.171318465383365,-5.212049525917164,29431,21675,471024,7756,62.4830157274364,46.01676347702028,16.466252250416115,37185,19452,868890,17733,42.795981079308085,22.387183648102752,20.408797431205333,12597,8149,402412,4448,31.303738457103663,20.25039014741111,11.053348309692554,15311,10159,575351,5152,26.611581452017987,17.65704761093663,8.954533841081357,Nevada,3267467,1709,455500,37.74820913291765,7.181307151329179,2.500833315939642,28.528910629047964,109781.18,29.763453080027016,207351.9,99.979,56503,5.6,1377101,106439,65772.04144067864,19994,11.47,23.687316438616264,11.4,402.0,95.56,NV,0.0090212868298231,0.0097983174480881,0.0168539164983527,0.0124324104192489,0.0251792715379771,0.013201024484195,0.023694516234609,0.0153436842164722,0.0238418907829315,0.0158602289031166,108928,75205,0.0181742039358977,0.012538262499083,0.9021286829823106,1.6853916498352748,2.5179271537977126,2.3694516234609004,2.3841890782931507,0.979831744808818,1.2432410419248985,1.3201024484195012,1.5343684216472289,1.5860228903116624,1.817420393589776,1.2538262499083033,0.4963786508417158,0.7814733061143608,-0.009152917106074599,-0.0027399450509949,-0.0007770306182649997,0.9273537678898184,0.9915576755677399,-0.001320287437545,-0.00010585207983409943,0.0044215060791037986,1.3854401340926403,1.0528591569334644,0.0070050676020794005,0.0006627619851120002,0.0119782470537821,1.3037443795712877,1.2237488422015712,0.005520312298711302,0.002805421717389199,0.008350832018136802,1.3118533756429893,1.2649463116820656,0.005667686847033799,0.003321966404033599,0.007981661879814899
33,9299,11785,122828,-2486,75.70749340541245,95.94717816784448,-20.23968476243202,12231,10431,177448,1800,68.92723502096389,58.78341824083675,10.143816780127136,10038,6520,346391,3518,28.97881295992101,18.822659942088563,10.15615301783245,4951,3984,210964,967,23.46845907358601,18.88473862839157,4.583720445194441,4949,3574,303232,1375,16.32083685099198,11.786355002110597,4.534481848881384,New Hampshire,1409032,1558,458800,30.466155822172848,3.810601202647276,0.5570916131256672,41.51834957395464,8952.65,157.3871423544984,94926.0,104.165,64632,2.6,604412,64226,79034.07843159964,4965,20.6,23.582164083083143,4.5,110.1,78.79,NH,0.0058240034872622,0.0073223317137424,0.0070041878526503,0.0059830437408621,0.0067970829016596,0.0044247727553439,0.0093126577659402,0.0075014404121273,0.0077064540189881,0.0055797281326645,41468,36294,0.0069187710121714,0.0060509766523731,0.5824003487262224,0.700418785265035,0.6797082901659659,0.931265776594024,0.7706454018988179,0.7322331713742498,0.5983043740862106,0.4424772755343998,0.7501440412127328,0.5579728132664515,0.6918771012171417,0.6050976652373108,0.8417684986273861,1.2101074147874449,-0.0010947675249092003,0.0012713550613692995,-0.0014983282264802002,1.0123456666405979,0.9887732319237494,8.541684047889964e-05,-6.793291151100007e-05,0.0010211441117881992,0.9824118892939615,0.731249351889099,-0.00012168811051180024,-0.0016262038970292006,0.0023723101463157,1.3459988413487758,1.2397073799954839,0.0023938867537688004,0.0014504637597541996,0.0018112173538129004,1.1138472433082436,0.922120254831295,0.0007876830068166999,-0.00047124851970860044,0.0021267258863236
34,23016,60267,800206,-37251,28.762593632139723,75.31435655318755,-46.55176292104783,44334,46748,1234980,-2414,35.898557061652824,37.85324458695688,-1.9546875253040528,36574,44766,2471493,-8192,14.798342540318746,18.112938211842,-3.314595671523245,10345,15547,1243932,-5202,8.316370991340362,12.498271609702138,-4.181900618361776,13643,19722,1706665,-6079,7.993953119094843,11.55587066002994,-3.5619175409350987,New Jersey,9500851,1800,496000,35.84687004083586,3.6995605453039406,9.732897766918883,44.54710555845139,7354.22,1291.8910503085303,675897.6,108.805,63142,4.5,3678973,320477,83687.84027961064,34932,16.29,27.781894440699418,7.7,217.7,94.43,NJ,0.0144150192776456,0.0374454786077317,0.0253882482429401,0.0268138556991488,0.0247655419451385,0.0303802725714309,0.0194585830314384,0.0292733167889918,0.0212445245869985,0.030789982717518,127912,187050,0.0213416088962301,0.0311851871611393,1.4415019277645698,2.538824824294012,2.476554194513851,1.945858303143845,2.124452458699853,3.744547860773179,2.681385569914886,3.03802725714309,2.9273316788991863,3.0789982717518067,2.1341608896230118,3.1185187161139307,0.6754420131929205,1.2007456749976964,-0.006926589618584498,0.006260291446592403,-0.0230304593300861,1.1896126653986627,0.8598266722145015,0.004046639346710002,-0.0043713314619905005,-0.0014256074562086982,1.1604346263469023,0.9741892012528491,0.003423933048908402,-0.0008049145897084005,-0.005614730626292398,0.911767389518401,0.9386929967016542,-0.0018830258647917,-0.0019118703721474999,-0.009814733757553401,0.9954509376634323,0.9873271742260449,-9.708430923159941e-05,-0.0003952044436212991,-0.009545458130519501
35,9723,11370,200903,-1647,48.39648984833477,56.594475941125815,-8.197986092791048,13729,10497,274996,3232,49.92436253618234,38.17146431220818,11.752898223974167,13020,14150,526488,-1130,24.729908373980034,26.876206105362325,-2.146297731382292,5002,4823,254799,179,19.631160247881663,18.92864571681993,0.7025145310617389,5007,8172,429233,-3165,11.664993138924547,19.038610731234552,-7.373617592310004,New Mexico,2130256,1117,279900,26.729523787297104,6.816307183565918,0.465710578118416,31.783097590332247,121298.15,17.56214748534912,119044.5,92.212,51121,4.1,686080,64556,58896.61925868703,7572,9.18,20.37669504496678,10.1,717.1,84.24,NM,0.0060895565014141,0.0070644812545822,0.0078620304986539,0.0060209002154951,0.0088162999979685,0.0096028427129014,0.0094085869814649,0.0090811865230145,0.007796770109734,0.0127581248741282,46481,49012,0.0077551701412351,0.0081713359697501,0.6089556501414195,0.7862030498653966,0.8816299997968594,0.940858698146497,0.779677010973405,0.7064481254582282,0.6020900215495114,0.960284271290147,0.9081186523014584,1.2758124874128265,0.7755170141235161,0.8171335969750119,0.7852253903541397,0.8645442166047971,-0.0016656136398209998,-0.0011068547151678997,-0.0009749247531681002,1.0137792408770778,0.7368318029982109,0.00010686035741880057,-0.0021504357542549996,0.0018411302831588,1.1368287010353588,1.1751863769217996,0.0010611298567333996,0.0014315067431513,-0.0007865427149329005,1.2132018782461522,1.1113466092487965,0.001653416840229801,0.0009098505532643998,0.00032740045845040117,1.005364159359665,1.561326681629317,4.159996849890067e-05,0.0045867889043781,-0.004961354764394199
36,84938,81146,1776645,3792,47.80808771589147,45.67372772838693,2.134359987504538,95130,114177,2800474,-19047,33.96924949133611,40.77059812017537,-6.801348628839261,47289,93610,4984281,-46321,9.4876272023989,18.78104384564193,-9.293416643243027,15330,34221,2576140,-18891,5.950763545459486,13.283827742281089,-7.333064196821601,15031,36346,3757173,-21315,4.000614291649599,9.673762693386756,-5.673148401737157,New York,19867248,1634,449800,37.13719364431149,3.8135380080306014,24.19731489696503,41.21714812536673,47126.4,421.5736402525973,1840059.3,107.921,64153,4.3,8303012,691628,95736.38420250386,46549,19.66,30.2275848162567,5.0,380.2,91.51,NY,0.0531970328208494,0.0504181526723248,0.0544770166317249,0.0654899803662556,0.0320210453612854,0.0635280640533361,0.0288351936077285,0.064434435829169,0.0234058820689859,0.0567433684134931,257718,359500,0.0429992241659784,0.0599362458403078,5.319703282084943,5.447701663172495,3.202104536128547,2.883519360772851,2.340588206898592,5.041815267232487,6.548998036625566,6.352806405333615,6.443443582916901,5.674336841349314,4.299922416597843,5.993624584030783,1.2371626198534915,0.84119637400476,0.010197808654871,-0.009518093167983,0.0027788801485246,1.2669302223091712,1.0926607005174296,0.011477792465746497,0.005553734525947797,-0.0110129637345307,0.7446889096808614,1.0599273138093803,-0.010978178804692998,0.003591818213028293,-0.03150701869205069,0.6705979972202224,1.0750495785279248,-0.014164030558249899,0.004498189988861194,-0.035599242221440494,0.5443326600182002,0.9467287718466435,-0.0195933420969925,-0.0031928774268146984,-0.0333374863445072
37,62731,47398,1049988,15333,59.744492318007445,45.14146828344705,14.603024034560397,67657,63796,1481768,3861,45.65964442476825,43.05397336155188,2.605671063216374,65122,49300,2810579,15822,23.170314728744504,17.540869692686098,5.629445036058407,26170,16135,1373483,10035,19.053748754079955,11.747506157702716,7.306242596377239,27529,22147,1980690,5382,13.898691870004898,11.181456967016544,2.7172349029883525,North Carolina,11046024,1338,333000,29.555135610835343,7.3914647494076995,0.8077118606707271,37.140084639810006,48617.91,227.2007167728929,664131.6,94.326,56310,3.6,4184582,368542,69141.20131497005,95163,11.65,22.787585780837663,8.6,375.8,83.61,NC,0.0392886937046399,0.0294496290681346,0.0387443657547841,0.0365922978134444,0.0440963969637258,0.033457254116328,0.0492248543192599,0.0303804570907817,0.0428674424507426,0.0345758922647232,249209,198776,0.0415795313295125,0.0331401591186454,3.928869370463992,3.8744365754784136,4.409639696372587,4.922485431925995,4.286744245074269,2.944962906813465,3.659229781344444,3.345725411632809,3.038045709078174,3.457589226472328,4.157953132951256,3.314015911864542,0.9449046790181929,0.8886387347357537,-0.002290837624872595,-0.0036905300505108013,0.009839064636505301,0.9318134311745827,1.1041678370474917,-0.0028351655747283974,0.0034521386947989965,0.002152067941339701,1.0605313613149572,1.009568300397936,0.0025168656342133,0.00031709499768260013,0.010639142847397795,1.1838722742966772,0.9167263495029199,0.007645322989747405,-0.0027597020278637002,0.0188443972284782,1.0309746425716917,1.0433230613328595,0.001287911121230105,0.0014357331460777972,0.008291550186019403
38,10172,5880,87325,4292,116.48439736616088,67.33466933867736,49.14972802748354,4417,5127,114857,-710,38.45651549317847,44.638115221536346,-6.181599728357871,5983,3810,189550,2173,31.56423107359536,20.10023740437879,11.463993669216563,1265,820,86514,445,14.621910904593475,9.478234736574429,5.143676168019049,2060,1833,140295,227,14.683345807049433,13.06532663316583,1.6180191738836025,North Dakota,796568,980,266100,22.350266653322088,3.228989911181478,0.5136617454557505,33.951725851630975,69000.8,11.544329920812512,63366.4,88.959,65271,2.4,354071,34330,67001.31087550237,2319,7.93,14.562049313793906,6.1,254.3,55.75,ND,0.0063707671225326,0.003653399276776,0.002529433222562,0.0029407597794458,0.0040512997609712,0.0025856417481381,0.0023794207380154,0.0015439711691627,0.0032077783954567,0.0028616792577431,23897,17470,0.0039871194867816,0.0029126181219198,0.6370767122532675,0.2529433222562063,0.4051299760971283,0.2379420738015431,0.3207778395456789,0.3653399276776061,0.2940759779445884,0.2585641748138134,0.1543971169162753,0.2861679257743161,0.3987119486781623,0.2912618121919827,1.5978370208501271,1.2543351458542487,0.0023836476357509996,0.0007407811548562002,0.0027173678457566,0.6344011587683208,1.009661979822968,-0.0014576862642196003,2.8141657525999984e-05,-0.0004113265568838,1.0160969026392048,0.8877379868919517,6.418027418959946e-05,-0.0003269763737816997,0.0014656580128330995,0.5967768826351544,0.5300973572687309,-0.0016076987487662004,-0.0013686469527570998,0.0008354495688526998,0.804535305774349,0.9825109705273947,-0.0007793410913249001,-5.0938864176699756e-05,0.00034609913771359996
39,47905,43648,1061428,4257,45.13259495698248,41.12196022716567,4.010634729816813,47992,43372,1562307,4620,30.718674370658263,27.76150910160423,2.957165269054033,42087,31702,2919143,10385,14.417587627601662,10.860036661444814,3.5575509661568483,11210,14809,1500463,-3599,7.471027276247399,9.869620243884722,-2.3985929676373225,18961,15769,2271397,3192,8.347726091035605,6.94242353934605,1.405302551689555,Ohio,11883304,1090,239800,26.75940017714404,4.81918017859101,0.9709194197585744,32.351177891052195,40860.69,290.82484901747864,721997.3,92.774,56232,4.3,4784025,328831,65532.74025930048,31411,11.29,21.60165294490184,6.7,293.7,78.98,OH,0.0300031064692221,0.0271196550395784,0.0274830335560784,0.0248774396633756,0.028498588173157,0.021514439553668,0.0210856177653383,0.0278837427367453,0.0295255758040078,0.0246185598556202,168155,149300,0.0280559935263741,0.0248914645450847,3.000310646922216,2.7483033556078458,2.8498588173157007,2.1085617765338327,2.9525575804007853,2.7119655039578494,2.487743966337564,2.151443955366801,2.7883742736745383,2.4618559855620243,2.8055993526374183,2.489146454508473,1.0694009620802634,1.0895162472444273,0.001947112942848002,0.0022281904944936974,0.0028834514296437012,0.9795779832299617,0.9994365585968756,-0.0005729599702956993,-1.4024881709102932e-05,0.0026055938927028004,1.0157754045090879,0.8643300001371932,0.00044259464678290256,-0.0033770249914167015,0.006984148619489001,0.7515548414108636,1.1202130226705154,-0.006970375761035798,0.002992278191660598,-0.006798124971406999,1.0523803327888643,0.9890362140415563,0.0014695822776337013,-0.0002729046894645003,0.004907015948387598
40,23494,17238,404802,6256,58.03825079915613,42.583781700683296,15.454469098472831,22180,20787,542366,1393,40.89489385396577,38.32651751769101,2.5683763362747665,22778,14679,1024295,8099,22.237734246481725,14.33083242620534,7.906901820276385,7848,4276,468502,3572,16.751262534631657,9.126962104750886,7.624300429880769,8104,4230,692081,3874,11.709612025182023,6.112001340883509,5.597610684298514,Oklahoma,4095393,1044,222100,26.8915689996184,5.933627050951927,0.2851042237425886,29.319342163737456,68594.92,59.704027645195886,210315.9,87.843,58692,3.3,1355649,123123,58363.852151995095,13669,9.09,20.125243599877905,11.5,422.8,82.26,OK,0.0147143927228453,0.0107104246144669,0.0127015686838185,0.0119230687605503,0.0154237850502095,0.009961846514677,0.0147618134007471,0.0080512447796828,0.0126193379207678,0.0066038752101765,84404,61210,0.0140824719907233,0.010205000300098,1.4714392722845324,1.2701568683818558,1.5423785050209573,1.476181340074712,1.2619337920767872,1.0710424614466965,1.1923068760550342,0.996184651467708,0.8051244779682845,0.6603875210176525,1.408247199072336,1.0205000300098033,1.0448728555993771,1.0495271239104271,0.0006319207321220013,0.0005054243143688998,0.0040039681083784,0.9019416968970748,1.1683555521733595,-0.0013809033069047995,0.0017180684604522992,0.0007784999232681999,1.095246989333249,0.9761730741528086,0.001341313059486201,-0.00024315378542100023,0.0054619385355325,1.0482402102749653,0.7889509596198132,0.0006793414100238013,-0.0021537555204152008,0.006710568621064301,0.8961024690182714,0.6471215106297529,-0.0014631340699554993,-0.003601125089921501,0.0060154627105913
41,24906,25042,362169,-136,68.76900010768453,69.14451540579122,-0.375515298106685,27579,27640,585020,-61,47.14197805203241,47.246247991521656,-0.1042699394892482,27841,26503,1148112,1338,24.249376367462407,23.08398483771618,1.165391529746227,10293,7490,501604,2803,20.52017129050008,14.932097830160844,5.588073460339232,15139,12971,850217,2168,17.80604245739617,15.256105206082683,2.549937251313488,Oregon,4272371,1597,497500,34.301226300974044,5.116879009800678,2.414279636471145,37.843202149270994,95988.01,44.50942362488815,263347.7,103.361,55451,4.2,1701612,180622,69890.64363850278,14621,11.11,20.499941596826204,5.2,331.0,89.93,OR,0.0155987343643136,0.0155592558994942,0.0157933526930131,0.0158538327099442,0.0188521204488051,0.0179861583335708,0.0193607728509034,0.0141028586061329,0.0235740568586506,0.0202503227780613,105758,99646,0.0176453020330188,0.0166130936105794,1.5598734364313682,1.5793352693013163,1.8852120448805196,1.9360772850903425,2.3574056858650647,1.555925589949424,1.5853832709944264,1.798615833357086,1.4102858606132953,2.02503227780614,1.7645302033018828,1.6613093610579457,0.8840162857583532,0.936565835612092,-0.0020465676687052015,-0.0010538377110851978,3.9478464819399026e-05,0.895045755717854,0.9542974404146081,-0.0018519493400057027,-0.0007592609006351995,-6.048001693110053e-05,1.0683931855361863,1.0826495507204643,0.0012068184157862996,0.001373064722991403,0.0008659621152342992,1.0972196913758985,0.8489002070723328,0.0017154708178846005,-0.0025102350044464983,0.005257914244770501,1.335996222367722,1.2189374991040607,0.0059287548256318,0.003637229167481902,0.003323734080589301
42,62962,63450,1188407,-488,52.98016588592965,53.39079961662966,-0.4106337307000043,59291,63594,1665429,-4303,35.601037330321496,38.18475599980545,-2.5837186694839587,48649,48196,3222374,453,15.09725438450037,14.956674799387036,0.1405795851133357,13240,20148,1711578,-6908,7.735551637144202,11.771593231509168,-4.036041594364966,19159,21167,2665974,-2008,7.186491691216793,7.939687333784951,-0.7531956425681571,Pennsylvania,13078751,1252,277600,27.630814267948143,4.830760355660342,4.172715276390103,36.36676630307203,44742.7,292.310276313231,803232.5,97.572,58620,3.6,5345984,375291,71759.6643893809,24810,12.51,23.45520646547887,5.8,245.6,87.45,PA,0.0394333699930104,0.0394231605631702,0.0339535035542058,0.0364764340577494,0.032941949201319,0.0327080287908833,0.0249039767362247,0.0379365013613306,0.0298338962517265,0.0330459164477083,203301,216555,0.0339199639612583,0.036104294069396,3.943336999301045,3.3953503554205864,3.294194920131906,2.4903976736224758,2.983389625172652,3.942316056317026,3.647643405774948,3.270802879088334,3.793650136133068,3.304591644770839,3.3919963961258355,3.610429406939601,1.162541624102232,1.0919244255931166,0.005513406031752099,0.003318866493774199,1.0209429840202233e-05,1.0009887862199915,1.0103073608817308,3.3539592947502694e-05,0.0003721399883533996,-0.0025229305035435953,0.9711669870564621,0.9059318187475224,-0.0009780147599392983,-0.0033962652785126946,0.0002339204104356979,0.7341982074234745,1.0507476282021446,-0.009015987225033599,0.0018322072919346039,-0.013032524625105901,0.8795379701995348,0.9152904744291858,-0.0040860677095318,-0.0030583776216876954,-0.003212020195981803
44,12067,8463,111702,3604,108.02850441352884,75.76408658752753,32.26441782600133,11073,8695,150668,2378,73.49271245387209,57.70966628613906,15.783046167733028,5737,6573,276355,-836,20.75953031426969,23.78462484847388,-3.025094534204194,1531,1691,149879,-160,10.214906691397728,11.282434497161043,-1.0675278057633155,1429,3085,220168,-1656,6.490498165037607,14.01202717924494,-7.521529014207332,Rhode Island,1112308,1418,455700,36.02086019298801,3.763984247028892,2.130934603387794,39.00309884953643,1033.81,1075.9307803174663,63459.1,102.28,55878,4.3,433425,48281,66499.5334233143,1757,24.15,22.62292278222797,4.6,153.6,78.49,RI,0.0075576137305939,0.0052582853876455,0.006341049144992,0.0049873037414242,0.0038847245075534,0.0044607410001343,0.0028797574307522,0.0031839698134807,0.0022252016151008,0.0048163014239703,31837,28507,0.0053118769343711,0.0047527192216123,0.7557613730593962,0.6341049144992015,0.3884724507553443,0.2879757430752273,0.222520161510085,0.5258285387645546,0.4987303741424218,0.4460741000134371,0.3183969813480751,0.4816301423970349,0.5311876934371116,0.4752719221612393,1.422776510820781,1.1063740865932519,0.0022457367962228003,0.0005055661660331992,0.0022993283429484004,1.1937492572468171,1.0493579588596693,0.0010291722106209001,0.0002345845198118996,0.0013537454035677998,0.7313280325485049,0.9385660696827468,-0.0014271524268176998,-0.00029197822147800003,-0.0005760164925809005,0.5421355702197098,0.6699259234591557,-0.0024321195036188996,-0.0015687494081316005,-0.0003042123827284998,0.4189106115584835,1.0133780683001152,-0.0030866753192702995,6.358220235799968e-05,-0.0025910998088695
45,45043,29118,503116,15925,89.52806112308096,57.87532099953092,31.65274012355004,38322,31910,688592,6412,55.6526941933685,46.34093919185817,9.311755001510328,37777,25796,1353384,11981,27.9129943903578,19.06037015362972,8.852624236728083,15987,7708,701176,8279,22.800266980044952,10.99296039796,11.807306582084957,21389,14694,1082724,6695,19.754803624931192,13.571325656399967,6.183477968531223,South Carolina,5478831,1272,299500,27.602400478656165,7.865993439722847,0.3274899013252432,33.33325491991899,30060.7,182.258929432781,278032.8,93.749,52463,4.1,1918314,186229,60719.812601065314,47072,10.9,23.255241529813205,9.0,436.7,87.08,SC,0.0282106236236963,0.0180917823369328,0.0219454244860818,0.01830303190211,0.0255801355624623,0.0175063555209898,0.0300709876194883,0.0145133289901298,0.0333063942235074,0.0229402700563437,158518,109226,0.026448098372417,0.0182102820254616,2.8210623623696347,2.194542448608182,2.5580135562462334,3.0070987619488303,3.330639422350741,1.8091782336932885,1.830303190211004,1.7506355520989847,1.451332899012988,2.29402700563437,2.6448098372417013,1.821028202546165,1.066640906520427,0.9934927043764004,0.0017625252512793003,-0.00011849968852880102,0.010118841286763502,0.8297543429046269,1.0050932696439692,-0.004502673886335198,9.274987664839932e-05,0.0036423925839718027,0.9671824114636571,0.9613445577895187,-0.0008679628099547004,-0.0007039265044717982,0.008073780041472498,1.1369810863547622,0.7969854047201068,0.0036228892470713016,-0.0036969530353317993,0.015557658629358501,1.2593114920595951,1.2597427115224593,0.006858295851090403,0.0047299880308821,0.010366124167163704
46,6348,6612,83838,-264,75.71745509196307,78.86638517140199,-3.148930079438918,4577,7504,116985,-2927,39.12467410351754,64.14497585160491,-25.020301748087363,5418,4982,219782,436,24.6517003212274,22.66791638987724,1.983783931350156,1569,2555,110627,-986,14.18279443535484,23.09562764966961,-8.91283321431477,2652,3358,175902,-706,15.076576730224785,19.090175211197145,-4.01359848097236,South Dakota,924669,999,289600,24.370785400024065,7.077702187376064,0.2220994173304784,34.181672913030084,75811.0,12.197029454828456,57718.0,88.586,69153,1.8,381950,37934,58673.46198978924,6017,10.87,15.548906314486176,8.1,362.3,56.61,SD,0.0039757795609356,0.0041082102071502,0.0026210586053127,0.0043041664491831,0.0036687183862514,0.003381015010295,0.0029512341011432,0.0048107882161107,0.004129625390656,0.0052425089729959,20564,25011,0.003431021681641,0.0041698621549706,0.3975779560935648,0.2621058605312783,0.3668718386251448,0.2951234101143251,0.4129625390656022,0.4108210207150224,0.4304166449183131,0.3381015010295062,0.4810788216110774,0.5242508972995927,0.3431021681641097,0.4169862154970624,1.1587742456451198,0.9852148714923564,0.0005447578792945997,-6.165194782039966e-05,-0.00013243064621460028,0.7639294788889506,1.0322083294893587,-0.0008099630763282999,0.00013430429421250074,-0.0016831078438704003,1.0692786949969706,0.8108217693154988,0.0002376967046103999,-0.0007888471446755997,0.00028770337595639996,0.8601618919912143,1.153704376144928,-0.00047978758049779975,0.0006409260611401008,-0.0018595541149675002,1.2036139010001445,1.25723795611485,0.0006986037090150003,0.0010726468180253003,-0.0011128835823398997
47,40877,30998,654793,9879,62.42736254052807,47.34015177315579,15.087210767372284,51620,39971,992689,11649,52.00017326675323,40.26538019460274,11.734793072150492,34562,32305,1821201,2257,18.97758676829192,17.738294674777798,1.2392920935141152,19013,13748,908689,5265,20.92355030158833,15.12948874697504,5.794061554613295,15481,12866,1273979,2615,12.151691668387,10.099067567047808,2.05262410133919,Tennessee,7227750,1284,332600,27.728923283363464,6.651766284464261,0.4520381229354028,32.41739613549968,41234.9,175.28234577990972,440200.2,91.87,58582,3.4,2838835,222670,67904.40084295142,44863,10.9,23.38296626788689,9.7,592.3,77.78,TN,0.0256014399987974,0.019259875983249,0.029560639109951,0.0229266840538777,0.0234031459700299,0.0219236631689245,0.0357627877406224,0.0258859946751823,0.0241066103592556,0.0200863967976669,161553,129888,0.0269544760617664,0.021655073990837,2.5601439998797497,2.9560639109951032,2.340314597003,3.576278774062245,2.410661035925561,1.925987598324904,2.2926684053877797,2.1923663168924525,2.588599467518236,2.008639679766694,2.69544760617664,2.1655073990837006,0.9498029173385338,0.8893932198707106,-0.001353036062969,-0.002395198007588001,0.0063415640155484,1.0966875795401312,1.0587211137481571,0.0026061630481846003,0.0012716100630407005,0.006633955056073299,0.8682471110327429,1.0124030598187357,-0.0035513300917364987,0.00026858917808749924,0.0014794828011054015,1.326784748428116,1.1953777985767007,0.008808311678856002,0.004230920684345302,0.0098767930654401,0.8943453511771147,0.9275607557917438,-0.0028478657025107976,-0.001568677193170099,0.004020213561588701
